gene_id	sample_id	corrected_count
GENE_00777	Treatment_Batch1_Rep5	278.648253
GENE_00777	Treatment_Batch2_Rep1	237.087970
GENE_00777	Treatment_Batch2_Rep4	244.690983
GENE_00777	Treatment_Batch3_Rep3	240.989556
GENE_00777	Treatment_Batch3_Rep6	286.414795
GENE_00778	Control_Batch1_Rep1	89.237470
GENE_00778	Control_Batch1_Rep4	69.386354
GENE_00778	Control_Batch2_Rep3	80.369131
GENE_00778	Control_Batch2_Rep6	77.207806
GENE_00778	Control_Batch3_Rep2	92.690461
GENE_00778	Control_Batch3_Rep5	95.446474
GENE_00778	Treatment_Batch1_Rep2	75.990937
GENE_00778	Treatment_Batch1_Rep5	89.126463
GENE_00778	Treatment_Batch2_Rep1	72.950145
GENE_00778	Treatment_Batch2_Rep4	68.436000
GENE_00778	Treatment_Batch3_Rep3	80.329852
GENE_00778	Treatment_Batch3_Rep6	89.312140
GENE_00779	Control_Batch1_Rep1	79.210788
GENE_00779	Control_Batch1_Rep4	79.442348
GENE_00779	Control_Batch2_Rep3	71.509542
GENE_00779	Control_Batch2_Rep6	70.826996
GENE_00779	Control_Batch3_Rep2	68.770342
GENE_00779	Control_Batch3_Rep5	73.076206
GENE_00779	Treatment_Batch1_Rep2	67.775701
GENE_00779	Treatment_Batch1_Rep5	74.784274
GENE_00779	Treatment_Batch2_Rep1	77.509529
GENE_00779	Treatment_Batch2_Rep4	68.436000
GENE_00779	Treatment_Batch3_Rep3	64.881804
GENE_00779	Treatment_Batch3_Rep6	70.833766
GENE_00780	Control_Batch1_Rep1	20.053364
GENE_00780	Control_Batch1_Rep4	11.061593
GENE_00780	Control_Batch2_Rep3	15.820695
GENE_00780	Control_Batch2_Rep6	13.399702
GENE_00780	Control_Batch3_Rep2	19.435097
GENE_00780	Control_Batch3_Rep5	14.913511
GENE_00780	Treatment_Batch1_Rep2	12.322855
GENE_00780	Treatment_Batch1_Rep5	22.537726
GENE_00780	Treatment_Batch2_Rep1	16.934855
GENE_00780	Treatment_Batch2_Rep4	12.912453
GENE_00780	Treatment_Batch3_Rep3	18.537659
GENE_00780	Treatment_Batch3_Rep6	20.018238
GENE_00781	Control_Batch1_Rep1	25.066705
GENE_00781	Control_Batch1_Rep4	26.145583
GENE_00781	Control_Batch2_Rep3	18.984834
GENE_00781	Control_Batch2_Rep6	18.504351
GENE_00781	Control_Batch3_Rep2	20.930105
GENE_00781	Control_Batch3_Rep5	14.913511
GENE_00781	Treatment_Batch1_Rep2	9.242141
GENE_00781	Treatment_Batch1_Rep5	15.366632
GENE_00781	Treatment_Batch2_Rep1	14.329493
GENE_00781	Treatment_Batch2_Rep4	7.101849
GENE_00781	Treatment_Batch3_Rep3	4.634414
GENE_00781	Treatment_Batch3_Rep6	9.239187
GENE_00782	Control_Batch1_Rep1	1607.277128
GENE_00782	Control_Batch1_Rep4	1617.003734
GENE_00782	Control_Batch2_Rep3	1480.184232
GENE_00782	Control_Batch2_Rep6	1510.337839
GENE_00782	Control_Batch3_Rep2	1711.783526
GENE_00782	Control_Batch3_Rep5	1585.306283
GENE_00782	Treatment_Batch1_Rep2	3162.866025
GENE_00782	Treatment_Batch1_Rep5	3307.923568
GENE_00782	Treatment_Batch2_Rep1	3143.369626
GENE_00782	Treatment_Batch2_Rep4	3008.601540
GENE_00782	Treatment_Batch3_Rep3	3310.516781
GENE_00782	Treatment_Batch3_Rep6	3509.351164
GENE_00783	Control_Batch1_Rep1	223.595009
GENE_00783	Control_Batch1_Rep4	232.293447
GENE_00783	Control_Batch2_Rep3	234.779115
GENE_00783	Control_Batch2_Rep6	255.870500
GENE_00783	Control_Batch3_Rep2	252.656258
GENE_00783	Control_Batch3_Rep5	281.865369
GENE_00783	Treatment_Batch1_Rep2	130.416878
GENE_00783	Treatment_Batch1_Rep5	143.421895
GENE_00783	Treatment_Batch2_Rep1	119.195326
GENE_00783	Treatment_Batch2_Rep4	118.148944
GENE_00783	Treatment_Batch3_Rep3	139.032436
GENE_00783	Treatment_Batch3_Rep6	130.888482
GENE_00784	Control_Batch1_Rep1	33.088051
GENE_00784	Control_Batch1_Rep4	29.162381
GENE_00784	Control_Batch2_Rep3	33.539873
GENE_00784	Control_Batch2_Rep6	35.094457
GENE_00784	Control_Batch3_Rep2	28.405142
GENE_00784	Control_Batch3_Rep5	38.775130
GENE_00784	Treatment_Batch1_Rep2	65.721891
GENE_00784	Treatment_Batch1_Rep5	82.979811
GENE_00784	Treatment_Batch2_Rep1	59.271992
GENE_00784	Treatment_Batch2_Rep4	73.600982
GENE_00784	Treatment_Batch3_Rep3	83.419461
GENE_00784	Treatment_Batch3_Rep6	61.594579
GENE_00785	Control_Batch1_Rep1	174.464267
GENE_00785	Control_Batch1_Rep4	163.912692
GENE_00785	Control_Batch2_Rep3	124.034250
GENE_00785	Control_Batch2_Rep6	133.997020
GENE_00785	Control_Batch3_Rep2	150.995752
GENE_00785	Control_Batch3_Rep5	165.539979
GENE_00785	Treatment_Batch1_Rep2	83.179269
GENE_00785	Treatment_Batch1_Rep5	84.004253
GENE_00785	Treatment_Batch2_Rep1	79.463551
GENE_00785	Treatment_Batch2_Rep4	69.727246
GENE_00785	Treatment_Batch3_Rep3	75.695438
GENE_00785	Treatment_Batch3_Rep6	75.453360
GENE_00786	Control_Batch1_Rep1	200.533640
GENE_00786	Control_Batch1_Rep4	211.175861
GENE_00786	Control_Batch2_Rep3	179.723096
GENE_00786	Control_Batch2_Rep6	165.901073
GENE_00786	Control_Batch3_Rep2	162.955812
GENE_00786	Control_Batch3_Rep5	199.841056
GENE_00786	Treatment_Batch1_Rep2	208.461624
GENE_00786	Treatment_Batch1_Rep5	169.032948
GENE_00786	Treatment_Batch2_Rep1	188.237427
GENE_00786	Treatment_Batch2_Rep4	169.153133
GENE_00786	Treatment_Batch3_Rep3	186.921386
GENE_00786	Treatment_Batch3_Rep6	200.182383
GENE_00787	Control_Batch1_Rep1	266.709742
GENE_00787	Control_Batch1_Rep4	255.422232
GENE_00787	Control_Batch2_Rep3	229.083665
GENE_00787	Control_Batch2_Rep6	232.261501
GENE_00787	Control_Batch3_Rep2	276.576378
GENE_00787	Control_Batch3_Rep5	258.003751
GENE_00787	Treatment_Batch1_Rep2	225.919002
GENE_00787	Treatment_Batch1_Rep5	252.012759
GENE_00787	Treatment_Batch2_Rep1	219.501775
GENE_00787	Treatment_Batch2_Rep4	242.108493
GENE_00787	Treatment_Batch3_Rep3	239.444751
GENE_00787	Treatment_Batch3_Rep6	243.298589
GENE_00788	Control_Batch1_Rep1	831.211940
GENE_00788	Control_Batch1_Rep4	848.725840
GENE_00788	Control_Batch2_Rep3	842.926634
GENE_00788	Control_Batch2_Rep6	839.714659
GENE_00788	Control_Batch3_Rep2	910.459535
GENE_00788	Control_Batch3_Rep5	944.025284
GENE_00788	Treatment_Batch1_Rep2	852.330780
GENE_00788	Treatment_Batch1_Rep5	830.822550
GENE_00788	Treatment_Batch2_Rep1	824.597171
GENE_00788	Treatment_Batch2_Rep4	872.236198
GENE_00788	Treatment_Batch3_Rep3	917.614077
GENE_00788	Treatment_Batch3_Rep6	870.023434
GENE_00789	Control_Batch1_Rep1	229.611018
GENE_00789	Control_Batch1_Rep4	177.991083
GENE_00789	Control_Batch2_Rep3	198.075103
GENE_00789	Control_Batch2_Rep6	194.614719
GENE_00789	Control_Batch3_Rep2	240.696199
GENE_00789	Control_Batch3_Rep5	214.754567
GENE_00789	Treatment_Batch1_Rep2	187.923533
GENE_00789	Treatment_Batch1_Rep5	225.377264
GENE_00789	Treatment_Batch2_Rep1	196.704854
GENE_00789	Treatment_Batch2_Rep4	181.419964
GENE_00789	Treatment_Batch3_Rep3	203.914240
GENE_00789	Treatment_Batch3_Rep6	172.464823
GENE_00790	Control_Batch1_Rep1	3048.111335
GENE_00790	Control_Batch1_Rep4	3117.357945
GENE_00790	Control_Batch2_Rep3	2816.716552
GENE_00790	Control_Batch2_Rep6	2930.068169
GENE_00790	Control_Batch3_Rep2	3161.940750
GENE_00790	Control_Batch3_Rep5	3122.889329
GENE_00790	Treatment_Batch1_Rep2	3116.655320
GENE_00790	Treatment_Batch1_Rep5	3123.523988
GENE_00790	Treatment_Batch2_Rep1	2950.572815
GENE_00790	Treatment_Batch2_Rep4	2938.228672
GENE_00790	Treatment_Batch3_Rep3	3148.312273
GENE_00790	Treatment_Batch3_Rep6	3136.703958
GENE_00791	Control_Batch1_Rep1	741.974470
GENE_00791	Control_Batch1_Rep4	682.801950
GENE_00791	Control_Batch2_Rep3	663.203538
GENE_00791	Control_Batch2_Rep6	660.413884
GENE_00791	Control_Batch3_Rep2	689.198433
GENE_00791	Control_Batch3_Rep5	721.813961
GENE_00791	Treatment_Batch1_Rep2	364.551117
GENE_00791	Treatment_Batch1_Rep5	359.579180
GENE_00791	Treatment_Batch2_Rep1	321.110905
GENE_00791	Treatment_Batch2_Rep4	342.180003
GENE_00791	Treatment_Batch3_Rep3	353.760309
GENE_00791	Treatment_Batch3_Rep6	364.947884
GENE_00792	Control_Batch1_Rep1	28.074710
GENE_00792	Control_Batch1_Rep4	32.179179
GENE_00792	Control_Batch2_Rep3	24.680285
GENE_00792	Control_Batch2_Rep6	32.542133
GENE_00792	Control_Batch3_Rep2	35.880179
GENE_00792	Control_Batch3_Rep5	26.844321
GENE_00792	Treatment_Batch1_Rep2	70.856414
GENE_00792	Treatment_Batch1_Rep5	62.490969
GENE_00792	Treatment_Batch2_Rep1	54.061268
GENE_00792	Treatment_Batch2_Rep4	55.523548
GENE_00792	Treatment_Batch3_Rep3	74.150633
GENE_00792	Treatment_Batch3_Rep6	78.533089
GENE_00793	Control_Batch1_Rep1	609.622267
GENE_00793	Control_Batch1_Rep4	626.488387
GENE_00793	Control_Batch2_Rep3	615.741452
GENE_00793	Control_Batch2_Rep6	594.053455
GENE_00793	Control_Batch3_Rep2	651.823247
GENE_00793	Control_Batch3_Rep5	639.789648
GENE_00793	Treatment_Batch1_Rep2	319.367316
GENE_00793	Treatment_Batch1_Rep5	331.919243
GENE_00793	Treatment_Batch2_Rep1	306.781412
GENE_00793	Treatment_Batch2_Rep4	296.340795
GENE_00793	Treatment_Batch3_Rep3	352.215505
GENE_00793	Treatment_Batch3_Rep6	352.628968
GENE_00794	Control_Batch1_Rep1	193.514963
GENE_00794	Control_Batch1_Rep4	234.304646
GENE_00794	Control_Batch2_Rep3	218.958420
GENE_00794	Control_Batch2_Rep6	213.119070
GENE_00794	Control_Batch3_Rep2	188.370939
GENE_00794	Control_Batch3_Rep5	240.107537
GENE_00794	Treatment_Batch1_Rep2	446.703481
GENE_00794	Treatment_Batch1_Rep5	436.412338
GENE_00794	Treatment_Batch2_Rep1	430.536122
GENE_00794	Treatment_Batch2_Rep4	422.882835
GENE_00794	Treatment_Batch3_Rep3	503.606379
GENE_00794	Treatment_Batch3_Rep6	457.339752
GENE_00795	Control_Batch1_Rep1	11.029350
GENE_00795	Control_Batch1_Rep4	15.083990
GENE_00795	Control_Batch2_Rep3	15.820695
GENE_00795	Control_Batch2_Rep6	14.675864
GENE_00795	Control_Batch3_Rep2	13.455068
GENE_00795	Control_Batch3_Rep5	13.422161
GENE_00795	Treatment_Batch1_Rep2	4.107618
GENE_00795	Treatment_Batch1_Rep5	3.073326
GENE_00795	Treatment_Batch2_Rep1	5.862065
GENE_00795	Treatment_Batch2_Rep4	5.164981
GENE_00795	Treatment_Batch3_Rep3	9.268829
GENE_00795	Treatment_Batch3_Rep6	13.858780
GENE_00796	Control_Batch1_Rep1	558.486189
GENE_00796	Control_Batch1_Rep4	511.850063
GENE_00796	Control_Batch2_Rep3	516.387487
GENE_00796	Control_Batch2_Rep6	571.082537
GENE_00796	Control_Batch3_Rep2	580.062889
GENE_00796	Control_Batch3_Rep5	560.748036
GENE_00796	Treatment_Batch1_Rep2	582.254882
GENE_00796	Treatment_Batch1_Rep5	603.396402
GENE_00796	Treatment_Batch2_Rep1	534.750614
GENE_00796	Treatment_Batch2_Rep4	561.691704
GENE_00796	Treatment_Batch3_Rep3	597.839474
GENE_00796	Treatment_Batch3_Rep6	575.909318
GENE_00797	Control_Batch1_Rep1	57.152088
GENE_00797	Control_Batch1_Rep4	50.279967
GENE_00797	Control_Batch2_Rep3	53.157535
GENE_00797	Control_Batch2_Rep6	52.322646
GENE_00797	Control_Batch3_Rep2	47.840239
GENE_00797	Control_Batch3_Rep5	53.688642
GENE_00797	Treatment_Batch1_Rep2	53.399037
GENE_00797	Treatment_Batch1_Rep5	49.173221
GENE_00797	Treatment_Batch2_Rep1	56.666630
GENE_00797	Treatment_Batch2_Rep4	60.688529
GENE_00797	Treatment_Batch3_Rep3	57.157779
GENE_00797	Treatment_Batch3_Rep6	43.116206
GENE_00798	Control_Batch1_Rep1	59.157424
GENE_00798	Control_Batch1_Rep4	53.296765
GENE_00798	Control_Batch2_Rep3	54.423192
GENE_00798	Control_Batch2_Rep6	58.703456
GENE_00798	Control_Batch3_Rep2	49.335245
GENE_00798	Control_Batch3_Rep5	53.688642
GENE_00798	Treatment_Batch1_Rep2	63.668082
GENE_00798	Treatment_Batch1_Rep5	53.270990
GENE_00798	Treatment_Batch2_Rep1	48.850544
GENE_00798	Treatment_Batch2_Rep4	52.295435
GENE_00798	Treatment_Batch3_Rep3	49.433755
GENE_00798	Treatment_Batch3_Rep6	63.134444
GENE_00799	Control_Batch1_Rep1	1087.894999
GENE_00799	Control_Batch1_Rep4	1140.349648
GENE_00799	Control_Batch2_Rep3	1085.932510
GENE_00799	Control_Batch2_Rep6	1101.965969
GENE_00799	Control_Batch3_Rep2	1227.401114
GENE_00799	Control_Batch3_Rep5	1197.554982
GENE_00799	Treatment_Batch1_Rep2	1139.864055
GENE_00799	Treatment_Batch1_Rep5	1164.790677
GENE_00799	Treatment_Batch2_Rep1	1133.332605
GENE_00799	Treatment_Batch2_Rep4	1058.175521
GENE_00799	Treatment_Batch3_Rep3	1221.940632
GENE_00799	Treatment_Batch3_Rep6	1153.358500
GENE_00800	Control_Batch1_Rep1	6023.027891
GENE_00800	Control_Batch1_Rep4	6082.870390
GENE_00800	Control_Batch2_Rep3	5746.076453
GENE_00800	Control_Batch2_Rep6	5913.735147
GENE_00800	Control_Batch3_Rep2	6222.220994
GENE_00800	Control_Batch3_Rep5	6324.820269
GENE_00800	Treatment_Batch1_Rep2	6275.413727
GENE_00800	Treatment_Batch1_Rep5	6264.463493
GENE_00800	Treatment_Batch2_Rep1	6077.658927
GENE_00800	Treatment_Batch2_Rep4	5837.719984
GENE_00800	Treatment_Batch3_Rep3	6608.675124
GENE_00800	Treatment_Batch3_Rep6	6472.050436
GENE_00801	Control_Batch1_Rep1	153.408235
GENE_00801	Control_Batch1_Rep4	153.856699
GENE_00801	Control_Batch2_Rep3	135.425150
GENE_00801	Control_Batch2_Rep6	140.377830
GENE_00801	Control_Batch3_Rep2	149.500745
GENE_00801	Control_Batch3_Rep5	183.436193
GENE_00801	Treatment_Batch1_Rep2	80.098555
GENE_00801	Treatment_Batch1_Rep5	80.930927
GENE_00801	Treatment_Batch2_Rep1	65.785399
GENE_00801	Treatment_Batch2_Rep4	61.979775
GENE_00801	Treatment_Batch3_Rep3	81.874657
GENE_00801	Treatment_Batch3_Rep6	60.054715
GENE_00802	Control_Batch1_Rep1	743.979806
GENE_00802	Control_Batch1_Rep4	784.367483
GENE_00802	Control_Batch2_Rep3	743.572668
GENE_00802	Control_Batch2_Rep6	732.517042
GENE_00802	Control_Batch3_Rep2	811.789043
GENE_00802	Control_Batch3_Rep5	854.544215
GENE_00802	Treatment_Batch1_Rep2	1594.782772
GENE_00802	Treatment_Batch1_Rep5	1558.176447
GENE_00802	Treatment_Batch2_Rep1	1511.761480
GENE_00802	Treatment_Batch2_Rep4	1493.325185
GENE_00802	Treatment_Batch3_Rep3	1625.134697
GENE_00802	Treatment_Batch3_Rep6	1700.010393
GENE_00803	Control_Batch1_Rep1	111.296170
GENE_00803	Control_Batch1_Rep4	91.509540
GENE_00803	Control_Batch2_Rep3	94.291343
GENE_00803	Control_Batch2_Rep6	93.159833
GENE_00803	Control_Batch3_Rep2	92.690461
GENE_00803	Control_Batch3_Rep5	92.463772
GENE_00803	Treatment_Batch1_Rep2	47.237609
GENE_00803	Treatment_Batch1_Rep5	52.246548
GENE_00803	Treatment_Batch2_Rep1	42.337138
GENE_00803	Treatment_Batch2_Rep4	34.218001
GENE_00803	Treatment_Batch3_Rep3	38.620121
GENE_00803	Treatment_Batch3_Rep6	47.735799
GENE_00804	Control_Batch1_Rep1	38.101392
GENE_00804	Control_Batch1_Rep4	29.162381
GENE_00804	Control_Batch2_Rep3	34.805529
GENE_00804	Control_Batch2_Rep6	31.904052
GENE_00804	Control_Batch3_Rep2	29.900149
GENE_00804	Control_Batch3_Rep5	26.844321
GENE_00804	Treatment_Batch1_Rep2	66.748796
GENE_00804	Treatment_Batch1_Rep5	54.295432
GENE_00804	Treatment_Batch2_Rep1	65.134058
GENE_00804	Treatment_Batch2_Rep4	51.649812
GENE_00804	Treatment_Batch3_Rep3	60.247389
GENE_00804	Treatment_Batch3_Rep6	56.974986
GENE_00805	Control_Batch1_Rep1	704.875746
GENE_00805	Control_Batch1_Rep4	723.025923
GENE_00805	Control_Batch2_Rep3	652.445465
GENE_00805	Control_Batch2_Rep6	650.842669
GENE_00805	Control_Batch3_Rep2	771.423843
GENE_00805	Control_Batch3_Rep5	753.132336
GENE_00805	Treatment_Batch1_Rep2	337.851598
GENE_00805	Treatment_Batch1_Rep5	348.310317
GENE_00805	Treatment_Batch2_Rep1	347.164528
GENE_00805	Treatment_Batch2_Rep4	345.408116
GENE_00805	Treatment_Batch3_Rep3	393.925236
GENE_00805	Treatment_Batch3_Rep6	361.868154
GENE_00806	Control_Batch1_Rep1	116.309511
GENE_00806	Control_Batch1_Rep4	102.571132
GENE_00806	Control_Batch2_Rep3	106.947899
GENE_00806	Control_Batch2_Rep6	116.768832
GENE_00806	Control_Batch3_Rep2	145.015723
GENE_00806	Control_Batch3_Rep5	123.782146
GENE_00806	Treatment_Batch1_Rep2	112.959501
GENE_00806	Treatment_Batch1_Rep5	111.664190
GENE_00806	Treatment_Batch2_Rep1	97.049746
GENE_00806	Treatment_Batch2_Rep4	115.566454
GENE_00806	Treatment_Batch3_Rep3	137.487631
GENE_00806	Treatment_Batch3_Rep6	103.170921
GENE_00807	Control_Batch1_Rep1	393.045935
GENE_00807	Control_Batch1_Rep4	421.346122
GENE_00807	Control_Batch2_Rep3	374.001232
GENE_00807	Control_Batch2_Rep6	362.430035
GENE_00807	Control_Batch3_Rep2	433.552160
GENE_00807	Control_Batch3_Rep5	425.035081
GENE_00807	Treatment_Batch1_Rep2	435.407531
GENE_00807	Treatment_Batch1_Rep5	445.632317
GENE_00807	Treatment_Batch2_Rep1	413.601266
GENE_00807	Treatment_Batch2_Rep4	409.970381
GENE_00807	Treatment_Batch3_Rep3	440.269381
GENE_00807	Treatment_Batch3_Rep6	408.064089
GENE_00808	Control_Batch1_Rep1	224.597677
GENE_00808	Control_Batch1_Rep4	291.623808
GENE_00808	Control_Batch2_Rep3	264.522021
GENE_00808	Control_Batch2_Rep6	269.908283
GENE_00808	Control_Batch3_Rep2	267.606333
GENE_00808	Control_Batch3_Rep5	292.304828
GENE_00808	Treatment_Batch1_Rep2	275.210420
GENE_00808	Treatment_Batch1_Rep5	302.210422
GENE_00808	Treatment_Batch2_Rep1	273.563042
GENE_00808	Treatment_Batch2_Rep4	299.568908
GENE_00808	Treatment_Batch3_Rep3	293.512921
GENE_00808	Treatment_Batch3_Rep6	314.132356
GENE_00809	Control_Batch1_Rep1	713.899760
GENE_00809	Control_Batch1_Rep4	729.059519
GENE_00809	Control_Batch2_Rep3	682.821200
GENE_00809	Control_Batch2_Rep6	682.108639
GENE_00809	Control_Batch3_Rep2	740.028686
GENE_00809	Control_Batch3_Rep5	771.028549
GENE_00809	Treatment_Batch1_Rep2	756.828656
GENE_00809	Treatment_Batch1_Rep5	684.327328
GENE_00809	Treatment_Batch2_Rep1	707.355867
GENE_00809	Treatment_Batch2_Rep4	703.728686
GENE_00809	Treatment_Batch3_Rep3	780.126446
GENE_00809	Treatment_Batch3_Rep6	739.134954
GENE_00810	Control_Batch1_Rep1	42.112064
GENE_00810	Control_Batch1_Rep4	42.235172
GENE_00810	Control_Batch2_Rep3	49.360568
GENE_00810	Control_Batch2_Rep6	49.770321
GENE_00810	Control_Batch3_Rep2	43.355216
GENE_00810	Control_Batch3_Rep5	50.705940
GENE_00810	Treatment_Batch1_Rep2	45.183800
GENE_00810	Treatment_Batch1_Rep5	47.124337
GENE_00810	Treatment_Batch2_Rep1	48.199203
GENE_00810	Treatment_Batch2_Rep4	45.839208
GENE_00810	Treatment_Batch3_Rep3	33.985707
GENE_00810	Treatment_Batch3_Rep6	46.195934
GENE_00811	Control_Batch1_Rep1	5337.202840
GENE_00811	Control_Batch1_Rep4	5370.906059
GENE_00811	Control_Batch2_Rep3	5159.445079
GENE_00811	Control_Batch2_Rep6	5209.293670
GENE_00811	Control_Batch3_Rep2	5622.723008
GENE_00811	Control_Batch3_Rep5	5890.837082
GENE_00811	Treatment_Batch1_Rep2	2807.557050
GENE_00811	Treatment_Batch1_Rep5	2774.189229
GENE_00811	Treatment_Batch2_Rep1	2668.542346
GENE_00811	Treatment_Batch2_Rep4	2617.354215
GENE_00811	Treatment_Batch3_Rep3	2881.061035
GENE_00811	Treatment_Batch3_Rep6	2859.528351
GENE_00812	Control_Batch1_Rep1	196.522968
GENE_00812	Control_Batch1_Rep4	220.226255
GENE_00812	Control_Batch2_Rep3	214.528626
GENE_00812	Control_Batch2_Rep6	204.824017
GENE_00812	Control_Batch3_Rep2	233.221162
GENE_00812	Control_Batch3_Rep5	260.986453
GENE_00812	Treatment_Batch1_Rep2	413.842535
GENE_00812	Treatment_Batch1_Rep5	414.899054
GENE_00812	Treatment_Batch2_Rep1	444.214273
GENE_00812	Treatment_Batch2_Rep4	444.188382
GENE_00812	Treatment_Batch3_Rep3	471.165477
GENE_00812	Treatment_Batch3_Rep6	491.216771
GENE_00813	Control_Batch1_Rep1	1676.461234
GENE_00813	Control_Batch1_Rep4	1625.048529
GENE_00813	Control_Batch2_Rep3	1514.989761
GENE_00813	Control_Batch2_Rep6	1595.840699
GENE_00813	Control_Batch3_Rep2	1744.673691
GENE_00813	Control_Batch3_Rep5	1741.898154
GENE_00813	Treatment_Batch1_Rep2	881.084107
GENE_00813	Treatment_Batch1_Rep5	856.433603
GENE_00813	Treatment_Batch2_Rep1	819.386447
GENE_00813	Treatment_Batch2_Rep4	825.751367
GENE_00813	Treatment_Batch3_Rep3	933.062126
GENE_00813	Treatment_Batch3_Rep6	860.784248
GENE_00814	Control_Batch1_Rep1	47.125406
GENE_00814	Control_Batch1_Rep4	50.279967
GENE_00814	Control_Batch2_Rep3	43.665119
GENE_00814	Control_Batch2_Rep6	43.389511
GENE_00814	Control_Batch3_Rep2	38.870194
GENE_00814	Control_Batch3_Rep5	35.792428
GENE_00814	Treatment_Batch1_Rep2	105.771169
GENE_00814	Treatment_Batch1_Rep5	88.102021
GENE_00814	Treatment_Batch2_Rep1	87.930978
GENE_00814	Treatment_Batch2_Rep4	78.120340
GENE_00814	Treatment_Batch3_Rep3	74.150633
GENE_00814	Treatment_Batch3_Rep6	90.852005
GENE_00815	Control_Batch1_Rep1	230.613687
GENE_00815	Control_Batch1_Rep4	205.142265
GENE_00815	Control_Batch2_Rep3	200.606414
GENE_00815	Control_Batch2_Rep6	220.776042
GENE_00815	Control_Batch3_Rep2	206.311028
GENE_00815	Control_Batch3_Rep5	244.581590
GENE_00815	Treatment_Batch1_Rep2	123.228546
GENE_00815	Treatment_Batch1_Rep5	85.028695
GENE_00815	Treatment_Batch2_Rep1	116.589963
GENE_00815	Treatment_Batch2_Rep4	99.425888
GENE_00815	Treatment_Batch3_Rep3	112.770754
GENE_00815	Treatment_Batch3_Rep6	133.968211
GENE_00816	Control_Batch1_Rep1	1311.490008
GENE_00816	Control_Batch1_Rep4	1292.195148
GENE_00816	Control_Batch2_Rep3	1151.113774
GENE_00816	Control_Batch2_Rep6	1214.906314
GENE_00816	Control_Batch3_Rep2	1364.941799
GENE_00816	Control_Batch3_Rep5	1363.094960
GENE_00816	Treatment_Batch1_Rep2	1255.904269
GENE_00816	Treatment_Batch1_Rep5	1316.408109
GENE_00816	Treatment_Batch2_Rep1	1213.447495
GENE_00816	Treatment_Batch2_Rep4	1198.275635
GENE_00816	Treatment_Batch3_Rep3	1299.180874
GENE_00816	Treatment_Batch3_Rep6	1350.461154
GENE_00817	Control_Batch1_Rep1	92.245475
GENE_00817	Control_Batch1_Rep4	90.503940
GENE_00817	Control_Batch2_Rep3	113.276177
GENE_00817	Control_Batch2_Rep6	98.264481
GENE_00817	Control_Batch3_Rep2	109.135544
GENE_00817	Control_Batch3_Rep5	114.834040
GENE_00817	Treatment_Batch1_Rep2	105.771169
GENE_00817	Treatment_Batch1_Rep5	111.664190
GENE_00817	Treatment_Batch2_Rep1	87.279637
GENE_00817	Treatment_Batch2_Rep4	97.489020
GENE_00817	Treatment_Batch3_Rep3	122.039583
GENE_00817	Treatment_Batch3_Rep6	97.011462
GENE_00818	Control_Batch1_Rep1	275.733756
GENE_00818	Control_Batch1_Rep4	261.455828
GENE_00818	Control_Batch2_Rep3	248.701326
GENE_00818	Control_Batch2_Rep6	252.680095
GENE_00818	Control_Batch3_Rep2	255.646273
GENE_00818	Control_Batch3_Rep5	317.657797
GENE_00818	Treatment_Batch1_Rep2	240.295666
GENE_00818	Treatment_Batch1_Rep5	281.721580
GENE_00818	Treatment_Batch2_Rep1	229.923224
GENE_00818	Treatment_Batch2_Rep4	242.754116
GENE_00818	Treatment_Batch3_Rep3	264.161628
GENE_00818	Treatment_Batch3_Rep6	264.856691
GENE_00819	Control_Batch1_Rep1	1165.100451
GENE_00819	Control_Batch1_Rep4	1263.032767
GENE_00819	Control_Batch2_Rep3	1141.621357
GENE_00819	Control_Batch2_Rep6	1126.851130
GENE_00819	Control_Batch3_Rep2	1284.211397
GENE_00819	Control_Batch3_Rep5	1351.164151
GENE_00819	Treatment_Batch1_Rep2	1229.204751
GENE_00819	Treatment_Batch1_Rep5	1179.132867
GENE_00819	Treatment_Batch2_Rep1	1214.098836
GENE_00819	Treatment_Batch2_Rep4	1181.489446
GENE_00819	Treatment_Batch3_Rep3	1351.704238
GENE_00819	Treatment_Batch3_Rep6	1234.971318
GENE_00820	Control_Batch1_Rep1	274.731087
GENE_00820	Control_Batch1_Rep4	282.573414
GENE_00820	Control_Batch2_Rep3	258.193744
GENE_00820	Control_Batch2_Rep6	269.908283
GENE_00820	Control_Batch3_Rep2	303.486512
GENE_00820	Control_Batch3_Rep5	301.252934
GENE_00820	Treatment_Batch1_Rep2	287.533275
GENE_00820	Treatment_Batch1_Rep5	278.648253
GENE_00820	Treatment_Batch2_Rep1	267.700977
GENE_00820	Treatment_Batch2_Rep4	267.287776
GENE_00820	Treatment_Batch3_Rep3	299.692140
GENE_00820	Treatment_Batch3_Rep6	327.991135
GENE_00821	Control_Batch1_Rep1	32.085382
GENE_00821	Control_Batch1_Rep4	33.184778
GENE_00821	Control_Batch2_Rep3	32.274218
GENE_00821	Control_Batch2_Rep6	36.370620
GENE_00821	Control_Batch3_Rep2	44.850223
GENE_00821	Control_Batch3_Rep5	40.266481
GENE_00821	Treatment_Batch1_Rep2	19.511187
GENE_00821	Treatment_Batch1_Rep5	21.513284
GENE_00821	Treatment_Batch2_Rep1	13.678152
GENE_00821	Treatment_Batch2_Rep4	22.596793
GENE_00821	Treatment_Batch3_Rep3	20.082463
GENE_00821	Treatment_Batch3_Rep6	18.478374
GENE_00822	Control_Batch1_Rep1	165.440253
