gene_id	sample_id	normalized_count
GENE_00879	Control_Batch3_Rep2	3810.133264
GENE_00879	Control_Batch3_Rep5	3655.940843
GENE_00879	Treatment_Batch1_Rep2	3739.986384
GENE_00879	Treatment_Batch1_Rep5	3735.115927
GENE_00879	Treatment_Batch2_Rep1	3836.053190
GENE_00879	Treatment_Batch2_Rep4	3807.814418
GENE_00879	Treatment_Batch3_Rep3	3873.782053
GENE_00879	Treatment_Batch3_Rep6	3573.952146
GENE_00880	Control_Batch1_Rep1	705.878414
GENE_00880	Control_Batch1_Rep4	719.003526
GENE_00880	Control_Batch2_Rep3	774.048323
GENE_00880	Control_Batch2_Rep6	739.502351
GENE_00880	Control_Batch3_Rep2	750.351357
GENE_00880	Control_Batch3_Rep5	725.790898
GENE_00880	Treatment_Batch1_Rep2	749.640324
GENE_00880	Treatment_Batch1_Rep5	737.598318
GENE_00880	Treatment_Batch2_Rep1	783.665558
GENE_00880	Treatment_Batch2_Rep4	783.582014
GENE_00880	Treatment_Batch3_Rep3	787.114849
GENE_00880	Treatment_Batch3_Rep6	759.666480
GENE_00881	Control_Batch1_Rep1	7403.702005
GENE_00881	Control_Batch1_Rep4	7495.737459
GENE_00881	Control_Batch2_Rep3	7395.425548
GENE_00881	Control_Batch2_Rep6	7409.800120
GENE_00881	Control_Batch3_Rep2	7176.035744
GENE_00881	Control_Batch3_Rep5	7415.566100
GENE_00881	Treatment_Batch1_Rep2	3817.004226
GENE_00881	Treatment_Batch1_Rep5	3865.220075
GENE_00881	Treatment_Batch2_Rep1	3777.775349
GENE_00881	Treatment_Batch2_Rep4	3724.902878
GENE_00881	Treatment_Batch3_Rep3	3734.013995
GENE_00881	Treatment_Batch3_Rep6	3842.328528
GENE_00882	Control_Batch1_Rep1	259.691064
GENE_00882	Control_Batch1_Rep4	238.327043
GENE_00882	Control_Batch2_Rep3	271.782888
GENE_00882	Control_Batch2_Rep6	270.009033
GENE_00882	Control_Batch3_Rep2	261.982257
GENE_00882	Control_Batch3_Rep5	265.602540
GENE_00882	Treatment_Batch1_Rep2	528.855845
GENE_00882	Treatment_Batch1_Rep5	509.147728
GENE_00882	Treatment_Batch2_Rep1	538.213003
GENE_00882	Treatment_Batch2_Rep4	522.614544
GENE_00882	Treatment_Batch3_Rep3	531.118618
GENE_00882	Treatment_Batch3_Rep6	561.683903
GENE_00883	Control_Batch1_Rep1	55.146751
GENE_00883	Control_Batch1_Rep4	66.369556
GENE_00883	Control_Batch2_Rep3	57.287570
GENE_00883	Control_Batch2_Rep6	57.763126
GENE_00883	Control_Batch3_Rep2	58.376481
GENE_00883	Control_Batch3_Rep5	62.494715
GENE_00883	Treatment_Batch1_Rep2	28.753328
GENE_00883	Treatment_Batch1_Rep5	22.537726
GENE_00883	Treatment_Batch2_Rep1	30.167353
GENE_00883	Treatment_Batch2_Rep4	30.582125
GENE_00883	Treatment_Batch3_Rep3	32.367340
GENE_00883	Treatment_Batch3_Rep6	39.596515
GENE_00884	Control_Batch1_Rep1	152.405567
GENE_00884	Control_Batch1_Rep4	155.867897
GENE_00884	Control_Batch2_Rep3	156.541614
GENE_00884	Control_Batch2_Rep6	172.617715
GENE_00884	Control_Batch3_Rep2	159.467461
GENE_00884	Control_Batch3_Rep5	187.484146
GENE_00884	Treatment_Batch1_Rep2	341.959216
GENE_00884	Treatment_Batch1_Rep5	368.799159
GENE_00884	Treatment_Batch2_Rep1	369.550075
GENE_00884	Treatment_Batch2_Rep4	356.791463
GENE_00884	Treatment_Batch3_Rep3	397.235531
GENE_00884	Treatment_Batch3_Rep6	340.236725
GENE_00885	Control_Batch1_Rep1	1731.607985
GENE_00885	Control_Batch1_Rep4	1749.742847
GENE_00885	Control_Batch2_Rep3	1805.890710
GENE_00885	Control_Batch2_Rep6	1770.506990
GENE_00885	Control_Batch3_Rep2	1799.704203
GENE_00885	Control_Batch3_Rep5	1816.607746
GENE_00885	Treatment_Batch1_Rep2	866.707443
GENE_00885	Treatment_Batch1_Rep5	938.388971
GENE_00885	Treatment_Batch2_Rep1	894.050645
GENE_00885	Treatment_Batch2_Rep4	878.726404
GENE_00885	Treatment_Batch3_Rep3	898.929295
GENE_00885	Treatment_Batch3_Rep6	956.182519
GENE_00886	Control_Batch1_Rep1	12.032018
GENE_00886	Control_Batch1_Rep4	5.027997
GENE_00886	Control_Batch2_Rep3	9.325883
GENE_00886	Control_Batch2_Rep6	6.716643
GENE_00886	Control_Batch3_Rep2	9.966716
GENE_00886	Control_Batch3_Rep5	8.522007
GENE_00886	Treatment_Batch1_Rep2	7.188332
GENE_00886	Treatment_Batch1_Rep5	9.219979
GENE_00886	Treatment_Batch2_Rep1	7.541838
GENE_00886	Treatment_Batch2_Rep4	2.718411
GENE_00886	Treatment_Batch3_Rep3	2.942485
GENE_00886	Treatment_Batch3_Rep6	4.399613
GENE_00887	Control_Batch1_Rep1	95.253479
GENE_00887	Control_Batch1_Rep4	129.722314
GENE_00887	Control_Batch2_Rep3	106.581525
GENE_00887	Control_Batch2_Rep6	111.496267
GENE_00887	Control_Batch3_Rep2	112.481513
GENE_00887	Control_Batch3_Rep5	117.887758
GENE_00887	Treatment_Batch1_Rep2	123.228546
GENE_00887	Treatment_Batch1_Rep5	151.617432
GENE_00887	Treatment_Batch2_Rep1	128.896872
GENE_00887	Treatment_Batch2_Rep4	131.842941
GENE_00887	Treatment_Batch3_Rep3	117.699417
GENE_00887	Treatment_Batch3_Rep6	120.256084
GENE_00888	Control_Batch1_Rep1	33.088051
GENE_00888	Control_Batch1_Rep4	49.274368
GENE_00888	Control_Batch2_Rep3	35.971265
GENE_00888	Control_Batch2_Rep6	30.896556
GENE_00888	Control_Batch3_Rep2	39.866865
GENE_00888	Control_Batch3_Rep5	44.030368
GENE_00888	Treatment_Batch1_Rep2	49.291419
GENE_00888	Treatment_Batch1_Rep5	43.026569
GENE_00888	Treatment_Batch2_Rep1	33.595461
GENE_00888	Treatment_Batch2_Rep4	53.688620
GENE_00888	Treatment_Batch3_Rep3	42.666039
GENE_00888	Treatment_Batch3_Rep6	35.196903
GENE_00889	Control_Batch1_Rep1	138.368212
GENE_00889	Control_Batch1_Rep4	145.811904
GENE_00889	Control_Batch2_Rep3	143.885058
GENE_00889	Control_Batch2_Rep6	146.422809
GENE_00889	Control_Batch3_Rep2	152.348378
GENE_00889	Control_Batch3_Rep5	142.033444
GENE_00889	Treatment_Batch1_Rep2	150.954969
GENE_00889	Treatment_Batch1_Rep5	148.544106
GENE_00889	Treatment_Batch2_Rep1	146.723035
GENE_00889	Treatment_Batch2_Rep4	139.318571
GENE_00889	Treatment_Batch3_Rep3	133.883087
GENE_00889	Treatment_Batch3_Rep6	124.655697
GENE_00890	Control_Batch1_Rep1	2865.625722
GENE_00890	Control_Batch1_Rep4	2892.103693
GENE_00890	Control_Batch2_Rep3	2857.050998
GENE_00890	Control_Batch2_Rep6	2901.589605
GENE_00890	Control_Batch3_Rep2	2897.466813
GENE_00890	Control_Batch3_Rep5	2881.858575
GENE_00890	Treatment_Batch1_Rep2	2996.507487
GENE_00890	Treatment_Batch1_Rep5	3011.859799
GENE_00890	Treatment_Batch2_Rep1	2978.340493
GENE_00890	Treatment_Batch2_Rep4	2957.631331
GENE_00890	Treatment_Batch3_Rep3	3011.633825
GENE_00890	Treatment_Batch3_Rep6	2987.337103
GENE_00891	Control_Batch1_Rep1	9916.388520
GENE_00891	Control_Batch1_Rep4	9759.341566
GENE_00891	Control_Batch2_Rep3	9982.025927
GENE_00891	Control_Batch2_Rep6	10070.262255
GENE_00891	Control_Batch3_Rep2	9849.963349
GENE_00891	Control_Batch3_Rep5	9929.558055
GENE_00891	Treatment_Batch1_Rep2	5071.881590
GENE_00891	Treatment_Batch1_Rep5	5118.112773
GENE_00891	Treatment_Batch2_Rep1	5069.486557
GENE_00891	Treatment_Batch2_Rep4	4980.808829
GENE_00891	Treatment_Batch3_Rep3	5250.865228
GENE_00891	Treatment_Batch3_Rep6	5128.482008
GENE_00892	Control_Batch1_Rep1	287.765774
GENE_00892	Control_Batch1_Rep4	251.399834
GENE_00892	Control_Batch2_Rep3	287.103982
GENE_00892	Control_Batch2_Rep6	247.172448
GENE_00892	Control_Batch3_Rep2	266.253707
GENE_00892	Control_Batch3_Rep5	238.616186
GENE_00892	Treatment_Batch1_Rep2	524.748227
GENE_00892	Treatment_Batch1_Rep5	462.023391
GENE_00892	Treatment_Batch2_Rep1	482.677649
GENE_00892	Treatment_Batch2_Rep4	530.769777
GENE_00892	Treatment_Batch3_Rep3	469.326424
GENE_00892	Treatment_Batch3_Rep6	532.353151
GENE_00893	Control_Batch1_Rep1	368.981898
GENE_00893	Control_Batch1_Rep4	329.836583
GENE_00893	Control_Batch2_Rep3	321.742978
GENE_00893	Control_Batch2_Rep6	333.145473
GENE_00893	Control_Batch3_Rep2	343.139804
GENE_00893	Control_Batch3_Rep5	329.517590
GENE_00893	Treatment_Batch1_Rep2	195.111865
GENE_00893	Treatment_Batch1_Rep5	169.032948
GENE_00893	Treatment_Batch2_Rep1	170.034172
GENE_00893	Treatment_Batch2_Rep4	148.833010
GENE_00893	Treatment_Batch3_Rep3	185.376581
GENE_00893	Treatment_Batch3_Rep6	167.185287
GENE_00894	Control_Batch1_Rep1	844.246626
GENE_00894	Control_Batch1_Rep4	862.804231
GENE_00894	Control_Batch2_Rep3	842.660180
GENE_00894	Control_Batch2_Rep6	906.746751
GENE_00894	Control_Batch3_Rep2	859.985236
GENE_00894	Control_Batch3_Rep5	842.258322
GENE_00894	Treatment_Batch1_Rep2	1799.136778
GENE_00894	Treatment_Batch1_Rep5	1833.751374
GENE_00894	Treatment_Batch2_Rep1	1784.673182
GENE_00894	Treatment_Batch2_Rep4	1788.714537
GENE_00894	Treatment_Batch3_Rep3	1841.995872
GENE_00894	Treatment_Batch3_Rep6	1683.585172
GENE_00895	Control_Batch1_Rep1	20.053364
GENE_00895	Control_Batch1_Rep4	15.083990
GENE_00895	Control_Batch2_Rep3	17.319498
GENE_00895	Control_Batch2_Rep6	24.179913
GENE_00895	Control_Batch3_Rep2	31.323966
GENE_00895	Control_Batch3_Rep5	22.725351
GENE_00895	Treatment_Batch1_Rep2	11.295950
GENE_00895	Treatment_Batch1_Rep5	6.146653
GENE_00895	Treatment_Batch2_Rep1	11.655568
GENE_00895	Treatment_Batch2_Rep4	8.834836
GENE_00895	Treatment_Batch3_Rep3	10.298699
GENE_00895	Treatment_Batch3_Rep6	13.198838
GENE_00896	Control_Batch1_Rep1	5.013341
GENE_00896	Control_Batch1_Rep4	13.072791
GENE_00896	Control_Batch2_Rep3	5.995211
GENE_00896	Control_Batch2_Rep6	7.388307
GENE_00896	Control_Batch3_Rep2	7.119083
GENE_00896	Control_Batch3_Rep5	9.942341
GENE_00896	Treatment_Batch1_Rep2	7.188332
GENE_00896	Treatment_Batch1_Rep5	8.195537
GENE_00896	Treatment_Batch2_Rep1	6.170595
GENE_00896	Treatment_Batch2_Rep4	10.873645
GENE_00896	Treatment_Batch3_Rep3	5.884971
GENE_00896	Treatment_Batch3_Rep6	7.332688
GENE_00897	Control_Batch1_Rep1	448.192686
GENE_00897	Control_Batch1_Rep4	443.469308
GENE_00897	Control_Batch2_Rep3	426.992234
GENE_00897	Control_Batch2_Rep6	412.401856
GENE_00897	Control_Batch3_Rep2	414.330635
GENE_00897	Control_Batch3_Rep5	437.463007
GENE_00897	Treatment_Batch1_Rep2	415.896344
GENE_00897	Treatment_Batch1_Rep5	437.436780
GENE_00897	Treatment_Batch2_Rep1	420.286078
GENE_00897	Treatment_Batch2_Rep4	450.576648
GENE_00897	Treatment_Batch3_Rep3	407.534230
GENE_00897	Treatment_Batch3_Rep6	479.557797
GENE_00898	Control_Batch1_Rep1	525.398138
GENE_00898	Control_Batch1_Rep4	518.889258
GENE_00898	Control_Batch2_Rep3	514.255857
GENE_00898	Control_Batch2_Rep6	556.138008
GENE_00898	Control_Batch3_Rep2	563.831380
GENE_00898	Control_Batch3_Rep5	568.133775
GENE_00898	Treatment_Batch1_Rep2	541.178700
GENE_00898	Treatment_Batch1_Rep5	558.320949
GENE_00898	Treatment_Batch2_Rep1	609.517656
GENE_00898	Treatment_Batch2_Rep4	513.100105
GENE_00898	Treatment_Batch3_Rep3	519.348676
GENE_00898	Treatment_Batch3_Rep6	552.884677
GENE_00899	Control_Batch1_Rep1	18.048028
GENE_00899	Control_Batch1_Rep4	25.139983
GENE_00899	Control_Batch2_Rep3	21.316305
GENE_00899	Control_Batch2_Rep6	16.119942
GENE_00899	Control_Batch3_Rep2	21.357249
GENE_00899	Control_Batch3_Rep5	22.725351
GENE_00899	Treatment_Batch1_Rep2	26.699518
GENE_00899	Treatment_Batch1_Rep5	33.806590
GENE_00899	Treatment_Batch2_Rep1	21.254271
GENE_00899	Treatment_Batch2_Rep4	22.426892
GENE_00899	Treatment_Batch3_Rep3	19.126155
GENE_00899	Treatment_Batch3_Rep6	23.464602
GENE_00900	Control_Batch1_Rep1	2124.653920
GENE_00900	Control_Batch1_Rep4	1950.862714
GENE_00900	Control_Batch2_Rep3	2124.969150
GENE_00900	Control_Batch2_Rep6	2084.174200
GENE_00900	Control_Batch3_Rep2	2010.429062
GENE_00900	Control_Batch3_Rep5	2076.528948
GENE_00900	Treatment_Batch1_Rep2	2067.158866
GENE_00900	Treatment_Batch1_Rep5	2115.472954
GENE_00900	Treatment_Batch2_Rep1	2149.423905
GENE_00900	Treatment_Batch2_Rep4	2013.663059
GENE_00900	Treatment_Batch3_Rep3	2130.359443
GENE_00900	Treatment_Batch3_Rep6	2158.743356
GENE_00901	Control_Batch1_Rep1	197.525636
GENE_00901	Control_Batch1_Rep4	193.075073
GENE_00901	Control_Batch2_Rep3	202.504897
GENE_00901	Control_Batch2_Rep6	211.574242
GENE_00901	Control_Batch3_Rep2	220.691575
GENE_00901	Control_Batch3_Rep5	171.860467
GENE_00901	Treatment_Batch1_Rep2	99.609742
GENE_00901	Treatment_Batch1_Rep5	119.859727
GENE_00901	Treatment_Batch2_Rep1	118.612547
GENE_00901	Treatment_Batch2_Rep4	105.338432
GENE_00901	Treatment_Batch3_Rep3	105.929475
GENE_00901	Treatment_Batch3_Rep6	108.523783
GENE_00902	Control_Batch1_Rep1	7.018677
GENE_00902	Control_Batch1_Rep4	5.027997
GENE_00902	Control_Batch2_Rep3	3.996807
GENE_00902	Control_Batch2_Rep6	6.716643
GENE_00902	Control_Batch3_Rep2	8.542900
GENE_00902	Control_Batch3_Rep5	7.101672
GENE_00902	Treatment_Batch1_Rep2	10.269046
GENE_00902	Treatment_Batch1_Rep5	10.244421
GENE_00902	Treatment_Batch2_Rep1	10.969947
GENE_00902	Treatment_Batch2_Rep4	10.873645
GENE_00902	Treatment_Batch3_Rep3	7.356214
GENE_00902	Treatment_Batch3_Rep6	5.866150
GENE_00903	Control_Batch1_Rep1	129.344198
GENE_00903	Control_Batch1_Rep4	119.666321
GENE_00903	Control_Batch2_Rep3	115.241274
GENE_00903	Control_Batch2_Rep6	127.616209
GENE_00903	Control_Batch3_Rep2	156.619828
GENE_00903	Control_Batch3_Rep5	117.887758
GENE_00903	Treatment_Batch1_Rep2	61.614273
GENE_00903	Treatment_Batch1_Rep5	54.295432
GENE_00903	Treatment_Batch2_Rep1	55.535354
GENE_00903	Treatment_Batch2_Rep4	57.086634
GENE_00903	Treatment_Batch3_Rep3	72.090893
GENE_00903	Treatment_Batch3_Rep6	61.594579
GENE_00904	Control_Batch1_Rep1	253.675055
GENE_00904	Control_Batch1_Rep4	260.450228
GENE_00904	Control_Batch2_Rep3	274.447426
GENE_00904	Control_Batch2_Rep6	260.605733
GENE_00904	Control_Batch3_Rep2	243.472641
GENE_00904	Control_Batch3_Rep5	272.704212
GENE_00904	Treatment_Batch1_Rep2	521.667513
GENE_00904	Treatment_Batch1_Rep5	523.489917
GENE_00904	Treatment_Batch2_Rep1	567.009113
GENE_00904	Treatment_Batch2_Rep4	523.294146
GENE_00904	Treatment_Batch3_Rep3	559.072229
GENE_00904	Treatment_Batch3_Rep6	523.553925
GENE_00905	Control_Batch1_Rep1	5.013341
GENE_00905	Control_Batch1_Rep4	2.011199
GENE_00905	Control_Batch2_Rep3	2.664538
GENE_00905	Control_Batch2_Rep6	6.044978
GENE_00905	Control_Batch3_Rep2	1.423817
GENE_00905	Control_Batch3_Rep5	5.681338
GENE_00905	Treatment_Batch1_Rep2	1.026905
GENE_00905	Treatment_Batch1_Rep5	2.048884
GENE_00905	Treatment_Batch2_Rep1	4.113730
GENE_00905	Treatment_Batch2_Rep4	2.038808
GENE_00905	Treatment_Batch3_Rep3	1.471243
GENE_00905	Treatment_Batch3_Rep6	5.866150
GENE_00906	Control_Batch1_Rep1	25.066705
GENE_00906	Control_Batch1_Rep4	25.139983
GENE_00906	Control_Batch2_Rep3	32.640592
GENE_00906	Control_Batch2_Rep6	27.538235
GENE_00906	Control_Batch3_Rep2	25.628699
GENE_00906	Control_Batch3_Rep5	31.247358
GENE_00906	Treatment_Batch1_Rep2	29.780232
GENE_00906	Treatment_Batch1_Rep5	25.611053
GENE_00906	Treatment_Batch2_Rep1	29.481731
GENE_00906	Treatment_Batch2_Rep4	36.018948
GENE_00906	Treatment_Batch3_Rep3	35.309825
GENE_00906	Treatment_Batch3_Rep6	26.397677
GENE_00907	Control_Batch1_Rep1	27.072041
GENE_00907	Control_Batch1_Rep4	41.229573
GENE_00907	Control_Batch2_Rep3	29.309919
GENE_00907	Control_Batch2_Rep6	35.598206
GENE_00907	Control_Batch3_Rep2	29.900149
GENE_00907	Control_Batch3_Rep5	44.030368
GENE_00907	Treatment_Batch1_Rep2	25.672614
GENE_00907	Treatment_Batch1_Rep5	45.075453
GENE_00907	Treatment_Batch2_Rep1	34.966705
GENE_00907	Treatment_Batch2_Rep4	28.543317
GENE_00907	Treatment_Batch3_Rep3	29.424854
GENE_00907	Treatment_Batch3_Rep6	30.797290
GENE_00908	Control_Batch1_Rep1	29.077378
GENE_00908	Control_Batch1_Rep4	27.151182
GENE_00908	Control_Batch2_Rep3	21.982439
GENE_00908	Control_Batch2_Rep6	16.119942
GENE_00908	Control_Batch3_Rep2	24.204882
GENE_00908	Control_Batch3_Rep5	31.247358
GENE_00908	Treatment_Batch1_Rep2	16.430473
GENE_00908	Treatment_Batch1_Rep5	24.586611
GENE_00908	Treatment_Batch2_Rep1	21.939893
GENE_00908	Treatment_Batch2_Rep4	25.145303
GENE_00908	Treatment_Batch3_Rep3	20.597398
GENE_00908	Treatment_Batch3_Rep6	24.931139
GENE_00909	Control_Batch1_Rep1	141.376217
GENE_00909	Control_Batch1_Rep4	124.694318
GENE_00909	Control_Batch2_Rep3	132.560771
GENE_00909	Control_Batch2_Rep6	121.571231
GENE_00909	Control_Batch3_Rep2	142.381662
GENE_00909	Control_Batch3_Rep5	130.670768
GENE_00909	Treatment_Batch1_Rep2	127.336165
GENE_00909	Treatment_Batch1_Rep5	111.664190
GENE_00909	Treatment_Batch2_Rep1	122.726277
GENE_00909	Treatment_Batch2_Rep4	136.600160
GENE_00909	Treatment_Batch3_Rep3	136.825572
GENE_00909	Treatment_Batch3_Rep6	142.254148
GENE_00910	Control_Batch1_Rep1	93.248143
GENE_00910	Control_Batch1_Rep4	101.565533
GENE_00910	Control_Batch2_Rep3	111.910601
GENE_00910	Control_Batch2_Rep6	95.376325
GENE_00910	Control_Batch3_Rep2	105.362430
GENE_00910	Control_Batch3_Rep5	115.047089
GENE_00910	Treatment_Batch1_Rep2	100.636646
GENE_00910	Treatment_Batch1_Rep5	120.884169
GENE_00910	Treatment_Batch2_Rep1	103.528871
GENE_00910	Treatment_Batch2_Rep4	121.648899
GENE_00910	Treatment_Batch3_Rep3	107.400718
GENE_00910	Treatment_Batch3_Rep6	107.057245
GENE_00911	Control_Batch1_Rep1	1358.615414
GENE_00911	Control_Batch1_Rep4	1302.251142
GENE_00911	Control_Batch2_Rep3	1342.261077
GENE_00911	Control_Batch2_Rep6	1418.554918
GENE_00911	Control_Batch3_Rep2	1307.063653
GENE_00911	Control_Batch3_Rep5	1366.361729
GENE_00911	Treatment_Batch1_Rep2	654.138201
GENE_00911	Treatment_Batch1_Rep5	717.109476
GENE_00911	Treatment_Batch2_Rep1	716.474635
GENE_00911	Treatment_Batch2_Rep4	680.961993
GENE_00911	Treatment_Batch3_Rep3	660.587976
GENE_00911	Treatment_Batch3_Rep6	805.129146
GENE_00912	Control_Batch1_Rep1	666.774354
GENE_00912	Control_Batch1_Rep4	633.527582
GENE_00912	Control_Batch2_Rep3	604.850153
GENE_00912	Control_Batch2_Rep6	637.409383
GENE_00912	Control_Batch3_Rep2	674.889076
GENE_00912	Control_Batch3_Rep5	677.499527
GENE_00912	Treatment_Batch1_Rep2	1257.958078
GENE_00912	Treatment_Batch1_Rep5	1307.188130
GENE_00912	Treatment_Batch2_Rep1	1265.657585
GENE_00912	Treatment_Batch2_Rep4	1283.769666
GENE_00912	Treatment_Batch3_Rep3	1224.073934
GENE_00912	Treatment_Batch3_Rep6	1308.151544
GENE_00913	Control_Batch1_Rep1	170.453594
GENE_00913	Control_Batch1_Rep4	196.091871
GENE_00913	Control_Batch2_Rep3	178.524054
GENE_00913	Control_Batch2_Rep6	170.602722
GENE_00913	Control_Batch3_Rep2	176.553260
GENE_00913	Control_Batch3_Rep5	156.236788
GENE_00913	Treatment_Batch1_Rep2	79.071651
GENE_00913	Treatment_Batch1_Rep5	80.930927
GENE_00913	Treatment_Batch2_Rep1	78.160869
GENE_00913	Treatment_Batch2_Rep4	91.746376
GENE_00913	Treatment_Batch3_Rep3	94.159533
GENE_00913	Treatment_Batch3_Rep6	76.259956
GENE_00914	Control_Batch1_Rep1	176.469604
GENE_00914	Control_Batch1_Rep4	205.142265
GENE_00914	Control_Batch2_Rep3	177.857919
GENE_00914	Control_Batch2_Rep6	184.036007
GENE_00914	Control_Batch3_Rep2	169.434177
GENE_00914	Control_Batch3_Rep5	171.860467
GENE_00914	Treatment_Batch1_Rep2	384.062303
GENE_00914	Treatment_Batch1_Rep5	378.019138
GENE_00914	Treatment_Batch2_Rep1	363.379480
GENE_00914	Treatment_Batch2_Rep4	378.538753
GENE_00914	Treatment_Batch3_Rep3	379.580619
GENE_00914	Treatment_Batch3_Rep6	390.099003
GENE_00915	Control_Batch1_Rep1	111.296170
GENE_00915	Control_Batch1_Rep4	124.694318
GENE_00915	Control_Batch2_Rep3	107.247659
GENE_00915	Control_Batch2_Rep6	104.779625
GENE_00915	Control_Batch3_Rep2	91.124263
GENE_00915	Control_Batch3_Rep5	112.206421
GENE_00915	Treatment_Batch1_Rep2	48.264514
GENE_00915	Treatment_Batch1_Rep5	59.417642
GENE_00915	Treatment_Batch2_Rep1	54.849733
GENE_00915	Treatment_Batch2_Rep4	53.009017
GENE_00915	Treatment_Batch3_Rep3	48.551009
GENE_00915	Treatment_Batch3_Rep6	68.927267
GENE_00916	Control_Batch1_Rep1	283.755101
GENE_00916	Control_Batch1_Rep4	310.730195
GENE_00916	Control_Batch2_Rep3	297.096000
GENE_00916	Control_Batch2_Rep6	299.562260
GENE_00916	Control_Batch3_Rep2	283.339507
GENE_00916	Control_Batch3_Rep5	285.487222
GENE_00916	Treatment_Batch1_Rep2	291.640893
GENE_00916	Treatment_Batch1_Rep5	291.966001
GENE_00916	Treatment_Batch2_Rep1	330.469640
GENE_00916	Treatment_Batch2_Rep4	278.637143
GENE_00916	Treatment_Batch3_Rep3	298.662270
GENE_00916	Treatment_Batch3_Rep6	280.108683
GENE_00917	Control_Batch1_Rep1	291.776447
GENE_00917	Control_Batch1_Rep4	264.472626
GENE_00917	Control_Batch2_Rep3	289.768520
GENE_00917	Control_Batch2_Rep6	265.307383
GENE_00917	Control_Batch3_Rep2	269.101340
GENE_00917	Control_Batch3_Rep5	220.151838
GENE_00917	Treatment_Batch1_Rep2	287.533275
GENE_00917	Treatment_Batch1_Rep5	255.086085
GENE_00917	Treatment_Batch2_Rep1	290.703584
GENE_00917	Treatment_Batch2_Rep4	282.035157
GENE_00917	Treatment_Batch3_Rep3	291.306056
GENE_00917	Treatment_Batch3_Rep6	285.974833
GENE_00918	Control_Batch1_Rep1	702.870410
GENE_00918	Control_Batch1_Rep4	738.109913
GENE_00918	Control_Batch2_Rep3	752.065884
GENE_00918	Control_Batch2_Rep6	767.040585
GENE_00918	Control_Batch3_Rep2	770.284789
GENE_00918	Control_Batch3_Rep5	792.546616
GENE_00918	Treatment_Batch1_Rep2	775.312938
GENE_00918	Treatment_Batch1_Rep5	752.964950
GENE_00918	Treatment_Batch2_Rep1	761.725665
GENE_00918	Treatment_Batch2_Rep4	757.077505
GENE_00918	Treatment_Batch3_Rep3	700.311529
GENE_00918	Treatment_Batch3_Rep6	721.536502
GENE_00919	Control_Batch1_Rep1	1324.524695
GENE_00919	Control_Batch1_Rep4	1300.239943
GENE_00919	Control_Batch2_Rep3	1302.959140
GENE_00919	Control_Batch2_Rep6	1352.731820
GENE_00919	Control_Batch3_Rep2	1408.154633
GENE_00919	Control_Batch3_Rep5	1288.243335
GENE_00919	Treatment_Batch1_Rep2	1339.083538
GENE_00919	Treatment_Batch1_Rep5	1399.387920
GENE_00919	Treatment_Batch2_Rep1	1341.761589
GENE_00919	Treatment_Batch2_Rep4	1335.419477
GENE_00919	Treatment_Batch3_Rep3	1321.175953
GENE_00919	Treatment_Batch3_Rep6	1265.621954
GENE_00920	Control_Batch1_Rep1	221.589673
GENE_00920	Control_Batch1_Rep4	242.349440
GENE_00920	Control_Batch2_Rep3	229.150278
GENE_00920	Control_Batch2_Rep6	211.574242
GENE_00920	Control_Batch3_Rep2	202.181959
GENE_00920	Control_Batch3_Rep5	213.050166
GENE_00920	Treatment_Batch1_Rep2	239.268761
GENE_00920	Treatment_Batch1_Rep5	205.912864
GENE_00920	Treatment_Batch2_Rep1	220.770175
GENE_00920	Treatment_Batch2_Rep4	233.103756
GENE_00920	Treatment_Batch3_Rep3	217.743921
GENE_00920	Treatment_Batch3_Rep6	215.581028
GENE_00921	Control_Batch1_Rep1	587.563566
GENE_00921	Control_Batch1_Rep4	604.365202
GENE_00921	Control_Batch2_Rep3	598.188808
GENE_00921	Control_Batch2_Rep6	556.809672
GENE_00921	Control_Batch3_Rep2	563.831380
GENE_00921	Control_Batch3_Rep5	545.408424
GENE_00921	Treatment_Batch1_Rep2	279.318039
GENE_00921	Treatment_Batch1_Rep5	285.819348
GENE_00921	Treatment_Batch2_Rep1	294.817314
GENE_00921	Treatment_Batch2_Rep4	278.637143
GENE_00921	Treatment_Batch3_Rep3	331.029610
GENE_00921	Treatment_Batch3_Rep6	302.106747
GENE_00922	Control_Batch1_Rep1	15.040023
GENE_00922	Control_Batch1_Rep4	8.044795
GENE_00922	Control_Batch2_Rep3	5.995211
GENE_00922	Control_Batch2_Rep6	6.044978
GENE_00922	Control_Batch3_Rep2	4.271450
GENE_00922	Control_Batch3_Rep5	19.884682
GENE_00922	Treatment_Batch1_Rep2	14.376664
GENE_00922	Treatment_Batch1_Rep5	21.513284
GENE_00922	Treatment_Batch2_Rep1	14.398055
GENE_00922	Treatment_Batch2_Rep4	18.349275
GENE_00922	Treatment_Batch3_Rep3	19.126155
GENE_00922	Treatment_Batch3_Rep6	10.265763
GENE_00923	Control_Batch1_Rep1	424.128650
GENE_00923	Control_Batch1_Rep4	428.385318
GENE_00923	Control_Batch2_Rep3	434.985848
GENE_00923	Control_Batch2_Rep6	437.253433
GENE_00923	Control_Batch3_Rep2	464.164217
GENE_00923	Control_Batch3_Rep5	438.883341
GENE_00923	Treatment_Batch1_Rep2	196.138770
GENE_00923	Treatment_Batch1_Rep5	184.399580
GENE_00923	Treatment_Batch2_Rep1	204.315255
GENE_00923	Treatment_Batch2_Rep4	216.113686
